"tipomov";"c_modelo";"c_fil";"c_op";"c_discrim";"c_mov";"c_cfop";"c_preco";"c_prcusto";"unidade";"qtdsaidas";"qtdentradas";"c_data";"c_codprod";"c_descr";"c_familia";"c_chavenfe";"participante"
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";39.815000;38.820;UND;0;2.000;2023-07-25;"01989";PINCA KOCHER 18CM CURVA;;"35230758268152000150550010000940271898184510";ABC INSTRUMENTOS CIRURGICOS LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";39.815000;38.820;UND;0;2.000;2023-07-25;"01988";PINCA KOCHER 18CM RETA;;"35230758268152000150550010000940271898184510";ABC INSTRUMENTOS CIRURGICOS LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";42.910000;41.835;UND;0;2.000;2023-07-25;"01990";TESOURA MAYO STILLE 19CM CURVA;;"35230758268152000150550010000940271898184510";ABC INSTRUMENTOS CIRURGICOS LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";37.265000;36.333;UND;0;4.000;2023-07-25;"01992";PORTA AGULHA MAYO HEGAR 20CM;;"35230758268152000150550010000940271898184510";ABC INSTRUMENTOS CIRURGICOS LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";55.012500;53.636;UND;0;8.000;2023-07-25;"01479";PINCA ALLIS 20CM;;"35230758268152000150550010000940271898184510";ABC INSTRUMENTOS CIRURGICOS LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";78.437500;76.478;UND;0;4.000;2023-07-25;"01994";PINCA MIXTER 22CM;;"35230758268152000150550010000940271898184510";ABC INSTRUMENTOS CIRURGICOS LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";149.530000;146.540;UND;0;2.000;2023-07-25;"01982";VALVULA DOYEN 45X120MM;;"35230758268152000150550010000940281467423865";ABC INSTRUMENTOS CIRURGICOS LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";18.090000;17.730;UND;0;1.000;2023-07-25;"01592";AFASTADOR FARABEUF EXTRA 15X150MM;;"35230758268152000150550010000940281467423865";ABC INSTRUMENTOS CIRURGICOS LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";16.390000;16.060;UND;0;1.000;2023-07-25;"01983";PINCA ANATOMICA DENTE DE RATO 18CM;;"35230758268152000150550010000940281467423865";ABC INSTRUMENTOS CIRURGICOS LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";27.132500;26.590;UND;0;4.000;2023-07-25;"01984";PINCA CRILE 16CM CURVA;;"35230758268152000150550010000940281467423865";ABC INSTRUMENTOS CIRURGICOS LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";27.132500;26.590;UND;0;4.000;2023-07-25;"01985";PINCA CRILE 16CM RETA;;"35230758268152000150550010000940281467423865";ABC INSTRUMENTOS CIRURGICOS LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";67.150000;65.805;UND;0;2.000;2023-07-25;"01478";PINCA FAURE;;"35230758268152000150550010000940281467423865";ABC INSTRUMENTOS CIRURGICOS LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";43.757500;42.883;UND;0;4.000;2023-07-25;"01987";PINCA KELLY 18CM RETA;;"35230758268152000150550010000940281467423865";ABC INSTRUMENTOS CIRURGICOS LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";39.810000;39.020;UND;0;1.000;2023-07-25;"01989";PINCA KOCHER 18CM CURVA;;"35230758268152000150550010000940281467423865";ABC INSTRUMENTOS CIRURGICOS LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";39.810000;39.020;UND;0;1.000;2023-07-25;"01988";PINCA KOCHER 18CM RETA;;"35230758268152000150550010000940281467423865";ABC INSTRUMENTOS CIRURGICOS LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";42.910000;42.050;UND;0;1.000;2023-07-25;"01991";TESOURA MAYO STILLE 19CM RETA;;"35230758268152000150550010000940281467423865";ABC INSTRUMENTOS CIRURGICOS LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";55.012500;53.913;UND;0;4.000;2023-07-25;"01479";PINCA ALLIS 20CM;;"35230758268152000150550010000940281467423865";ABC INSTRUMENTOS CIRURGICOS LTDA
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"5102";69.000000;64.479;PCT;10.000;0;2023-07-25;"01791";CAMPO OPERATORIO 45X50CM C/50UND;;"22230742247960000109550010000004691000004708";FUNDO MUNIC DE SAUDE BURITI DOS MONTES
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"5102";4.500000;4.110;UND;200.000;0;2023-07-25;"01943";KIT PAPANICOLAU P/COLPOSCOPIA(P)NAO ESTERIL;;"22230742247960000109550010000004691000004708";FUNDO MUNIC DE SAUDE BURITI DOS MONTES
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"5102";40.300000;33.000;CX ;6.000;0;2023-07-25;"01944";LAMINA P/BISTURI N.20 CX/100;;"22230742247960000109550010000004691000004708";FUNDO MUNIC DE SAUDE BURITI DOS MONTES
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"5102";3.990000;110.350;RLO;200.000;0;2023-07-25;"01961";ATADURA GESSADA 20CM X 4,0M CX C/20 RLO;;"22230742247960000109550010000004691000004708";FUNDO MUNIC DE SAUDE BURITI DOS MONTES
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"5102";0.680000;0.700;PCT;1250.000;0;2023-07-25;"01964";COMPRESSA DE GAZE 7,5X7,5 13 FIOS C/10;;"22230742247960000109550010000004691000004708";FUNDO MUNIC DE SAUDE BURITI DOS MONTES
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"5102";32.570000;15.200;UND;13.000;0;2023-07-25;"01966";LANTERNA CLINICA LED AZUL;;"22230742247960000109550010000004691000004708";FUNDO MUNIC DE SAUDE BURITI DOS MONTES
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";21.930000;21.490;UND;0;1.000;2023-07-25;"01993";CUBA REDONDA 10,5X4,5CM P/ASSEPSIA 340ML;;"35230758268152000150550010000940281467423865";ABC INSTRUMENTOS CIRURGICOS LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";43.757500;42.883;UND;0;4.000;2023-07-25;"01986";PINCA KELLY 18CM CURVA;;"35230758268152000150550010000940281467423865";ABC INSTRUMENTOS CIRURGICOS LTDA
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"5102";0.580000;6.697;UND;200.000;0;2023-07-25;"01057";BOLSA COLST.PLAST.30MM PT/10;;"22230742247960000109550010000004691000004708";FUNDO MUNIC DE SAUDE BURITI DOS MONTES
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";24.922500;24.423;UND;0;4.000;2023-07-25;"01483";PINCA BACKHAUS 13CM;;"35230758268152000150550010000940281467423865";ABC INSTRUMENTOS CIRURGICOS LTDA
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"5102";3.720000;5.700;UND;196.000;0;2023-07-25;"01963";ALMOTOLIA PLAST.BICO RETO(TRANSPARENTE)250ML;;"22230742247960000109550010000004691000004708";FUNDO MUNIC DE SAUDE BURITI DOS MONTES
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";21.930000;21.380;UND;0;2.000;2023-07-25;"01993";CUBA REDONDA 10,5X4,5CM P/ASSEPSIA 340ML;;"35230758268152000150550010000940271898184510";ABC INSTRUMENTOS CIRURGICOS LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";42.910000;41.835;UND;0;2.000;2023-07-25;"01991";TESOURA MAYO STILLE 19CM RETA;;"35230758268152000150550010000940271898184510";ABC INSTRUMENTOS CIRURGICOS LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";43.757500;42.664;UND;0;8.000;2023-07-25;"01987";PINCA KELLY 18CM RETA;;"35230758268152000150550010000940271898184510";ABC INSTRUMENTOS CIRURGICOS LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";27.132500;26.454;UND;0;8.000;2023-07-25;"01984";PINCA CRILE 16CM CURVA;;"35230758268152000150550010000940271898184510";ABC INSTRUMENTOS CIRURGICOS LTDA
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"5102";32.000000;31.861;UND;1.000;0;2023-07-25;"00418";CLOREXIDINA 0,12% 1000ML;;"22230742247960000109550010000004691000004708";FUNDO MUNIC DE SAUDE BURITI DOS MONTES
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"5102";0.840000;35.000;UND;500.000;0;2023-07-25;"01937";ESCOVA GINECOLOGICA NAO ESTERIL C/100 UND;;"22230742247960000109550010000004691000004708";FUNDO MUNIC DE SAUDE BURITI DOS MONTES
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";67.150000;65.473;UND;0;4.000;2023-07-25;"01478";PINCA FAURE;;"35230758268152000150550010000940271898184510";ABC INSTRUMENTOS CIRURGICOS LTDA
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"5102";0.760000;8.690;UND;250.000;0;2023-07-25;"01058";BOLSA COLST.PLAST.50MM PT/10;;"22230742247960000109550010000004691000004708";FUNDO MUNIC DE SAUDE BURITI DOS MONTES
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";5810.000000;5810.000;UND;0;1.000;2023-07-26;"01779";AUTOCLAVE 65L DIGITAL PLUS;;"35230708044106000107550010000479731003071464";ALT EQUIP.MED ONDONTOLOGICOS LTDA-EPP
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"6102";11673.270000;2979.000;UND;1.000;0;2023-07-26;"01577";COMPRESSOR 10BPO RCH 50L S/OLEO 220V;;"22230742247960000109550010000004721000004738";FUNDO MUN.DE SAUDE DE BURITI BRAVO MA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";310.000000;340.225;PCT;0;2.000;2023-07-26;"01995";SACO COBERTURA P/OBITO COMUM EG CINZA 1250X2500 PCT/25 UND;;"35230752550282000102550010000259041574537972";PLASTICOS JUREMA IND E COM LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";230.000000;252.425;PCT;0;2.000;2023-07-26;"01996";SACO COBERTURA P/OBITO COMUM G CINZA 900X2100 PCT/25 UND;;"35230752550282000102550010000259041574537972";PLASTICOS JUREMA IND E COM LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";170.000000;186.580;PCT;0;1.000;2023-07-26;"01997";SACO COBERTURA P/OBITO COMUM M CINZA 600X1500;;"35230752550282000102550010000259041574537972";PLASTICOS JUREMA IND E COM LTDA
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"6102";11072.490000;2660.000;UND;1.000;0;2023-07-26;"00167";AUTOCLAVE 21L;;"22230742247960000109550010000004731000004743";FUNDO MUN.DE SAUDE DE BURITI BRAVO MA
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"6102";27107.820000;12150.000;UND;1.000;0;2023-07-26;"00629";CADEIRA ODONTOLOGICA COMPLETA(PRIME 5 FLEX);;"22230742247960000109550010000004711000004722";FUNDO MUN.DE SAUDE DE BURITI BRAVO MA
Entradas por NF-e Emissao Propria;"55";"00";"07";NF-E DEVOLUCAO DE VENDA S/ESTQ;"3";"2202";11072.490000;2660.000;UND;0;1.000;2023-07-26;"00167";AUTOCLAVE 21L;;"22230742247960000109550010000004701000004717";FUNDO MUN.DE SAUDE DE BURITI BRAVO MA
Entradas por NF-e Emissao Propria;"55";"00";"07";NF-E DEVOLUCAO DE VENDA S/ESTQ;"3";"2202";27107.820000;12150.000;UND;0;1.000;2023-07-26;"00629";CADEIRA ODONTOLOGICA COMPLETA(PRIME 5 FLEX);;"22230742247960000109550010000004701000004717";FUNDO MUN.DE SAUDE DE BURITI BRAVO MA
Entradas por NF-e Emissao Propria;"55";"00";"07";NF-E DEVOLUCAO DE VENDA S/ESTQ;"3";"2202";11673.270000;2979.000;UND;0;1.000;2023-07-26;"01577";COMPRESSOR 10BPO RCH 50L S/OLEO 220V;;"22230742247960000109550010000004701000004717";FUNDO MUN.DE SAUDE DE BURITI BRAVO MA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";50.820000;50.820;UND;0;20.000;2023-07-27;"00119";SUPORTE SUSPENSORIO 02 A 05 ANOS;;"43230704966809000123550010000157161000253018";CAUMAQ INDUSTRIA METALURGICA LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";91.300000;97.235;UND;0;20.000;2023-07-27;"00120";BALANCA TIPO MOLA 25KG(TUBO ALUMINIO);;"43230704966809000123550010000157161000253018";CAUMAQ INDUSTRIA METALURGICA LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"1102";7.400000;7.400;UND;0;20.000;2023-07-27;"01998";LIDOCAINA 2% GELEIA 30G(LIDOGEL);;"22230705348580000126550010000509601144372919";DROGAROCHA DISTRIBUIDORA DE MEDIC.LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"1102";102.270000;102.270;CX ;0;6.000;2023-07-27;"01401";DEXAMETASONA 2MG 1ML(G)CX/100 AMP;;"22230705348580000126550010000509601144372919";DROGAROCHA DISTRIBUIDORA DE MEDIC.LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"1102";1.600000;1.600;UND;0;44.000;2023-07-27;"01119";CATETER NASAL TIPO OCULOS INFANTIL;;"22230705348580000126550010000509601144372919";DROGAROCHA DISTRIBUIDORA DE MEDIC.LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"1102";12.990000;12.990;CX ;0;1.000;2023-07-28;"02008";SORO FISIOLOGICO 0,9%AMPOLA 5ML CX/10 AMP;;"22230763503007017707550010000028001000024360";EMPREENDIMENTOS FARM GLOBO LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"1102";16.850000;13.830;CX ;0;1.000;2023-07-28;"02009";LEVOTIROXINA SODICA 88MG 30 CPR;;"22230763503007017707550010000028001000024360";EMPREENDIMENTOS FARM GLOBO LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"1102";23.580000;17.400;FRA;0;1.000;2023-07-28;"02003";AEROLIN 5MG SOLUC P/NEBULIZACAO 10ML;;"22230763503007017707550010000028001000024360";EMPREENDIMENTOS FARM GLOBO LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"1102";17.250000;14.140;CX ;0;1.000;2023-07-28;"02004";LEVOTIROXINA SODICA 150MG 30 CPR;;"22230763503007017707550010000028001000024360";EMPREENDIMENTOS FARM GLOBO LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"1102";21.470000;17.620;CX ;0;1.000;2023-07-28;"02005";LEVOTIROXINA SODICA 112MG 30 CPR;;"22230763503007017707550010000028001000024360";EMPREENDIMENTOS FARM GLOBO LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"1102";10.920000;8.970;CX ;0;1.000;2023-07-28;"02006";LEVOTIROXINA SODICA 100MG 30 CPR;;"22230763503007017707550010000028001000024360";EMPREENDIMENTOS FARM GLOBO LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"1102";16.590000;16.590;UND;0;1.000;2023-07-28;"02007";DESODORANTE REXONA POWER 90G;;"22230763503007017707550010000028001000024360";EMPREENDIMENTOS FARM GLOBO LTDA
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"5102";0.600000;0.613;PCT;1250.000;0;2023-07-28;"01931";COMPRESSA DE GAZE 7,5X7,5 9 FIOS PCT C/10 UND;;"22230742247960000109550010000004741000004759";FUNDO MUNIC DE SAUDE BURITI DOS MONTES
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"5102";1.320000;1.400;UND;125.000;0;2023-07-28;"01972";SONDA URETRAL N.22;;"22230742247960000109550010000004741000004759";FUNDO MUNIC DE SAUDE BURITI DOS MONTES
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"5102";40.300000;33.000;CX ;20.000;0;2023-07-28;"01945";LAMINA P/BISTURI N.21 CX/100;;"22230742247960000109550010000004741000004759";FUNDO MUNIC DE SAUDE BURITI DOS MONTES
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"5102";0.730000;7.100;UND;250.000;0;2023-07-28;"01951";SONDA URETRAL N.04 PCT C/10;;"22230742247960000109550010000004741000004759";FUNDO MUNIC DE SAUDE BURITI DOS MONTES
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"5102";0.800000;7.900;UND;250.000;0;2023-07-28;"01952";SONDA URETRAL N.06 PCT C/10 UND;;"22230742247960000109550010000004741000004759";FUNDO MUNIC DE SAUDE BURITI DOS MONTES
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"5102";0.810000;14.000;UND;250.000;0;2023-07-28;"01953";SONDA URETRAL N.08 PCT 20 UND;;"22230742247960000109550010000004741000004759";FUNDO MUNIC DE SAUDE BURITI DOS MONTES
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"5102";0.890000;15.400;UND;90.000;0;2023-07-28;"01954";SONDA URETRAL N.14 PCT 20 UND;;"22230742247960000109550010000004741000004759";FUNDO MUNIC DE SAUDE BURITI DOS MONTES
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"5102";229.500000;373.680;CX ;8.000;0;2023-07-28;"01955";VICRYL POLIGLACTINA 0 C/AG.4,0CM CX/36;;"22230742247960000109550010000004741000004759";FUNDO MUNIC DE SAUDE BURITI DOS MONTES
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"5102";229.500000;373.320;CX ;8.000;0;2023-07-28;"01956";VICRYL POLIGLACTINA 1,0 C/AG.3,5CM CX/36 UND;;"22230742247960000109550010000004741000004759";FUNDO MUNIC DE SAUDE BURITI DOS MONTES
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"5102";229.500000;373.320;CX ;8.000;0;2023-07-28;"01957";VICRYL POLIGLACTINA 2,0 C/AG.4,0CM CX/36 UND;;"22230742247960000109550010000004741000004759";FUNDO MUNIC DE SAUDE BURITI DOS MONTES
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"5102";180.000000;174.800;UND;26.000;0;2023-07-28;"01967";REANIMADOR RESPIRATORIO MANUAL SILICONE ADUL.;;"22230742247960000109550010000004741000004759";FUNDO MUNIC DE SAUDE BURITI DOS MONTES
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"5102";6.130000;5.900;UND;44.000;0;2023-07-28;"01969";SONDA FOLEY 3 VIAS N.22;;"22230742247960000109550010000004741000004759";FUNDO MUNIC DE SAUDE BURITI DOS MONTES
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"5102";6.130000;3.675;UND;125.000;0;2023-07-28;"02001";SONDA FOLEY 3 VIAS N.16 CX/10;;"22230742247960000109550010000004741000004759";FUNDO MUNIC DE SAUDE BURITI DOS MONTES
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"5102";6.130000;3.675;UND;125.000;0;2023-07-28;"02002";SONDA FOLEY 3 VIAS N.20 CX C/10;;"22230742247960000109550010000004741000004759";FUNDO MUNIC DE SAUDE BURITI DOS MONTES
Saidas por NF-e / NFC-e;"55";"00";"13";NF-E VENDA P/ PESSOA JURIDICA;"5";"5102";89.000000;70.417;UND;15.000;0;2023-07-28;"00085";TERMOMETRO INFRAVERMELHO SEM CONTATO;;"22230742247960000109550010000004741000004759";FUNDO MUNIC DE SAUDE BURITI DOS MONTES
Saidas por NF-e / NFC-e;"55";"00";"10";NF-E VENDAS;"5";"5102";158.510000;14.950;UND;3.000;0;2023-07-31;"00788";ADESIVO FOTO(BOND 2.1)4ML;;"22230742247960000109550010000004771000004785";SECRETARIA MUNIC DE SAUDE DE AGUA BRANCA
Saidas por NF-e / NFC-e;"55";"00";"10";NF-E VENDAS;"5";"5102";158.510000;14.950;UND;10.000;0;2023-07-31;"00788";ADESIVO FOTO(BOND 2.1)4ML;;"22230742247960000109550010000004761000004770";SECRETARIA MUNIC DE SAUDE DE AGUA BRANCA
Saidas por NF-e / NFC-e;"55";"00";"10";NF-E VENDAS;"5";"5102";3.950000;2.307;PCT;70.000;0;2023-07-31;"00386";ALGODAO ROLETE DENTAL PCT/100;;"22230742247960000109550010000004761000004770";SECRETARIA MUNIC DE SAUDE DE AGUA BRANCA
Saidas por NF-e / NFC-e;"55";"00";"10";NF-E VENDAS;"5";"5102";96.500000;54.704;UND;2.000;0;2023-07-31;"00769";PONTA TUNGSTENIO PM REF 79F040;;"22230742247960000109550010000004751000004764";SECRETARIA MUNIC DE SAUDE DE AGUA BRANCA
Saidas por NF-e / NFC-e;"55";"00";"10";NF-E VENDAS;"5";"5102";3.950000;2.307;PCT;15.000;0;2023-07-31;"00386";ALGODAO ROLETE DENTAL PCT/100;;"22230742247960000109550010000004771000004785";SECRETARIA MUNIC DE SAUDE DE AGUA BRANCA
Saidas por NF-e / NFC-e;"55";"00";"10";NF-E VENDAS;"5";"5102";295.330000;159.530;CX ;30.000;0;2023-07-31;"00582";ANEST. ARTICAINE 4% 1:100:000 CX/50;;"22230742247960000109550010000004761000004770";SECRETARIA MUNIC DE SAUDE DE AGUA BRANCA
Saidas por NF-e / NFC-e;"55";"00";"10";NF-E VENDAS;"5";"5102";295.330000;159.530;CX ;5.000;0;2023-07-31;"00582";ANEST. ARTICAINE 4% 1:100:000 CX/50;;"22230742247960000109550010000004771000004785";SECRETARIA MUNIC DE SAUDE DE AGUA BRANCA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";0.900000;0.900;UND;0;100.000;2023-07-31;"00636";BANDA MATRIZ 5MM;;"41230728287904000169550010000036511350052960";PREVENT PROD ODONTOLOGICOS LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";1.050000;1.050;UND;0;60.000;2023-07-31;"00637";BANDA MATRIZ 7MM;;"41230728287904000169550010000036511350052960";PREVENT PROD ODONTOLOGICOS LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";0.800000;0.800;KIT;0;84.000;2023-07-31;"00696";TIRA DE POLIESTER ENV/50;;"41230728287904000169550010000036511350052960";PREVENT PROD ODONTOLOGICOS LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";10.250000;10.250;UND;0;15.000;2023-07-31;"00708";PLACA DE VIDRO INCOLOR 10MM MEDIA;;"41230728287904000169550010000036511350052960";PREVENT PROD ODONTOLOGICOS LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";5.100000;5.100;PCT;0;24.000;2023-07-31;"00694";TIRA ABRASIVA DE ACO 4MM ENV/12;;"41230728287904000169550010000036511350052960";PREVENT PROD ODONTOLOGICOS LTDA
Entradas por NF-e Emissao de Terceiros;"55";"00";"01";NF-E ENTRADA DE MERCADORIA;"1";"2102";1.180000;1.180;UND;0;15.000;2023-07-31;"00699";TACA DE BORRACHA CA;;"41230728287904000169550010000036511350052960";PREVENT PROD ODONTOLOGICOS LTDA
Saidas por NF-e / NFC-e;"55";"00";"10";NF-E VENDAS;"5";"5102";80.110000;64.170;CX ;1.000;0;2023-07-31;"01698";GUTA PERCHA PROTAPER F3 28MM-ROSA C/60 UND;;"22230742247960000109550010000004771000004785";SECRETARIA MUNIC DE SAUDE DE AGUA BRANCA
Saidas por NF-e / NFC-e;"55";"00";"10";NF-E VENDAS;"5";"5102";195.480000;66.276;UND;5.000;0;2023-07-31;"01435";ANEST. SSWHITE 100 NOVOCOL CX/50;;"22230742247960000109550010000004771000004785";SECRETARIA MUNIC DE SAUDE DE AGUA BRANCA
Saidas por NF-e / NFC-e;"55";"00";"10";NF-E VENDAS;"5";"5102";60.040000;64.170;CX ;3.000;0;2023-07-31;"01926";GUTA PERCHA PROTAPER F5 28MM-ROSA 60UND;;"22230742247960000109550010000004771000004785";SECRETARIA MUNIC DE SAUDE DE AGUA BRANCA
Saidas por NF-e / NFC-e;"55";"00";"10";NF-E VENDAS;"5";"5102";80.110000;64.170;CX ;3.000;0;2023-07-31;"01927";GUTA PERCHA PROTAPER F4 28MM-ROSA 60UND;;"22230742247960000109550010000004771000004785";SECRETARIA MUNIC DE SAUDE DE AGUA BRANCA
